Park_Code,Park_Name,IM_Network,CASC_Region,State,TSN,Order,Family,Scientific_Name,Common_Names,Verified_Date,Park_Occurrence_Status,Notes,Verified_Source,Year_of_Last_Record,Park_Synonyms,NPSpecies_Occurrence,NPSpecies_OccTag,Abundance,Nativeness,GRank,SRank,IUCNRank
KOVA,Kobuk Valley National Park,ARCN,AK,AK,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2020-09-15,Present,NA,https://www.arlis.org/docs/vol1/122360955/final_nps_ak_amphib_report2004_reduced.pdf,NA,Rana sylvatica,Present,NA,NA,Native,G5,AK: S5,LC
LABE,Lava Beds National Monument,KLMN,SW,CA,773513,Anura,Bufonidae,Anaxyrus boreas,"Western Toad, Boreal Toad",2022-01-07,Present,NA,https://www.nps.gov/labe/learn/nature/amphibians.htm,NA,Bufo boreas,Present,NA,Occasional,Native,G4,CA: SNR,LC
LABE,Lava Beds National Monument,KLMN,SW,CA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2024-01-21,Adjacent,USGS NAS 2024-01-01,Museum voucher: CAS 183177,1991,NA,NA,NA,NA,Non-native,G5,Exotic,LC
LABE,Lava Beds National Monument,KLMN,SW,CA,207313,Anura,Hylidae,Pseudacris regilla,"Pacific Treefrog, Northern Pacific Treefrog, Pacific Chorus Frog",2022-01-07,Present,NA,https://www.nps.gov/labe/learn/nature/amphibians.htm,NA,Hyla regilla,Present,NA,Common,Native,G5,CA: SNR,LC
LACH,Lake Chelan National Recreation Area,NA,NW,WA,173601,Caudata,Ambystomatidae,Ambystoma macrodactylum,Long-toed Salamander,2024-11-05,Present,NA,https://www.inaturalist.org/observations/241465623,2024,NA,NA,NA,NA,Native,G5,WA: S5,LC
LACH,Lake Chelan National Recreation Area,NA,NW,WA,207313,Anura,Hylidae,Pseudacris regilla,"Pacific Treefrog, Northern Pacific Treefrog, Pacific Chorus Frog",2024-11-05,Present,NA,https://www.inaturalist.org/observations/239335462,2024,NA,NA,NA,NA,Native,G5,WA: S5,LC
LACL,Lake Clark National Park,SWAN,AK,AK,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2020-09-15,Present,NA,https://www.arlis.org/docs/vol1/122360955/final_nps_ak_amphib_report2004_reduced.pdf,NA,Rana sylvatica,Present,NA,Unknown,Native,G5,AK: S5,LC
LAKE,Lake Mead National Recreation Area,MOJN,SW,NV,668193,Caudata,Ambystomatidae,Ambystoma mavortium,"Barred Tiger Salamander, Western Tiger Salamander",2022-01-07,Present,NA,https://digitalscholarship.unlv.edu/cgi/viewcontent.cgi?article=1007&context=water_pubs,NA,NA,Present,NA,Occasional,Native,G5,NV: SNR,LC
LAKE,Lake Mead National Recreation Area,MOJN,SW,NV,773516,Anura,Bufonidae,Anaxyrus cognatus,Great Plains Toad,2022-01-07,Possible,This species has a historic presence and was last observed around 1945,https://digitalscholarship.unlv.edu/cgi/viewcontent.cgi?article=1007&context=water_pubs,NA,Bufo cognatus,Present,NA,Rare,Native,G5,AZ: S5; NV: S2,LC
LAKE,Lake Mead National Recreation Area,MOJN,SW,NV,773525,Anura,Bufonidae,Anaxyrus microscaphus,Arizona Toad,2022-01-07,Possible,This species has a historic presence and was last observed around 1955,https://digitalscholarship.unlv.edu/cgi/viewcontent.cgi?article=1007&context=water_pubs,NA,Bufo microscaphus,Present,NA,Rare,Native,G3,AZ: S3S4; NV: S2,LC
LAKE,Lake Mead National Recreation Area,MOJN,SW,NV,773527,Anura,Bufonidae,Anaxyrus punctatus,Red-Spotted Toad,2022-01-07,Present,NA,https://www.inaturalist.org/observations?place_id=95269&view=species&iconic_taxa=Amphibia,NA,Bufo punctatus,Present,NA,Common,Native,G5,AZ: S5; NV: S5,LC
LAKE,Lake Mead National Recreation Area,MOJN,SW,NV,773532,Anura,Bufonidae,Anaxyrus woodhousii,Woodhouse's Toad,2022-01-07,Present,NA,https://www.inaturalist.org/observations?place_id=95269&view=species&iconic_taxa=Amphibia,NA,"Bufo woodhousii, Bufo woodhousii woodhousii",Present,NA,Common,Native,G5,AZ: S5; NV: S5,LC
LAKE,Lake Mead National Recreation Area,MOJN,SW,NV,173510,Anura,Hylidae,Hyla arenicolor,Canyon Treefrog,2022-01-07,Present,NA,https://www.inaturalist.org/observations?place_id=95269&view=species&iconic_taxa=Amphibia,NA,Hyla arenicolor,Present,NA,Uncommon,Native,G5,AZ: S5,LC
LAKE,Lake Mead National Recreation Area,MOJN,SW,NV,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-01-07,Present,NA,https://digitalscholarship.unlv.edu/cgi/viewcontent.cgi?article=1007&context=water_pubs,NA,Rana catesbeiana,Present,NA,Occasional,Non-native,G5,Exotic,LC
LAKE,Lake Mead National Recreation Area,MOJN,SW,NV,775105,Anura,Ranidae,Lithobates onca,Relict Leopard Frog,2022-01-07,Present,NA,https://www.inaturalist.org/observations?place_id=95269&view=species&iconic_taxa=Amphibia,NA,Rana onca,Present,NA,Rare,Native,G1,AZ: S1; NV: S1,EN
LAKE,Lake Mead National Recreation Area,MOJN,SW,NV,775108,Anura,Ranidae,Lithobates pipiens,Northern Leopard Frog,2022-01-07,Historical,This species has a historic presence but is now likely extirpated,https://digitalscholarship.unlv.edu/cgi/viewcontent.cgi?article=1007&context=water_pubs,NA,Rana pipiens,Not In Park,Historical,NA,Native,G5,AZ: S2; NV: S2S3,LC
LAKE,Lake Mead National Recreation Area,MOJN,SW,NV,775125,Anura,Ranidae,Lithobates yavapaiensis,"Lowland Leopard Frog, Yavapai Leopard Frog",2022-01-07,No,This species is not present this far west,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=66020,NA,Rana yavapaiensis,Present,NA,Unknown,Native,G4,AZ: S3,LC
LAKE,Lake Mead National Recreation Area,MOJN,SW,NV,207313,Anura,Hylidae,Pseudacris regilla,"Pacific Treefrog, Northern Pacific Treefrog, Pacific Chorus Frog",2022-01-07,Present,Disputed as P. hypochondriaca; keeping as P. regilla based on AmphibiaWeb 2023.,https://digitalscholarship.unlv.edu/cgi/viewcontent.cgi?article=1007&context=water_pubs,NA,Hyla regilla,Present,NA,Rare,Native,G5,NV: SNR,LC
LAKE,Lake Mead National Recreation Area,MOJN,SW,NV,206991,Anura,Scaphiopodidae,Spea intermontana,Great Basin Spadefoot,2022-01-07,Possible,NA,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=26704,NA,Spea hammondii,Present,NA,Unknown,Native,G5,AZ: S3; NV: S4,LC
LAMR,Lake Meredith National Recreation Area,SOPN,SC,TX,774220,Anura,Hylidae,Acris blanchardi,Blanchard's Cricket Frog,2021-02-26,Present,NA,https://www.depts.ttu.edu/nsrl/publications/downloads/OP274.pdf,NA,Acris crepitans blanchardi,Present,NA,Common,Native,G5,TX: S5,LC
LAMR,Lake Meredith National Recreation Area,SOPN,SC,TX,668193,Caudata,Ambystomatidae,Ambystoma mavortium,"Barred Tiger Salamander, Western Tiger Salamander",2021-02-26,Present,NA,https://www.depts.ttu.edu/nsrl/publications/downloads/OP274.pdf,NA,Ambystoma tigrinum mavortium,Present,NA,Rare,Native,G5,TX: S5,LC
LAMR,Lake Meredith National Recreation Area,SOPN,SC,TX,773516,Anura,Bufonidae,Anaxyrus cognatus,Great Plains Toad,2021-02-26,Possible,Historical reports,https://www.depts.ttu.edu/nsrl/publications/downloads/OP274.pdf,NA,Bufo cognatus,Unconfirmed,NA,NA,Native,G5,TX: S5,LC
LAMR,Lake Meredith National Recreation Area,SOPN,SC,TX,773518,Anura,Bufonidae,Anaxyrus debilis,"Green Toad, Chihuahuan Green Toad, Eastern Green Toad",2021-02-26,Present,NA,https://www.depts.ttu.edu/nsrl/publications/downloads/OP274.pdf,NA,Bufo debilis insidior,Present,NA,Common,Native,G5,TX: S4,LC
LAMR,Lake Meredith National Recreation Area,SOPN,SC,TX,773527,Anura,Bufonidae,Anaxyrus punctatus,Red-Spotted Toad,2021-02-26,Present,NA,https://www.depts.ttu.edu/nsrl/publications/downloads/OP274.pdf,NA,Bufo punctatus,Present,NA,Uncommon,Native,G5,TX: S5,LC
LAMR,Lake Meredith National Recreation Area,SOPN,SC,TX,773530,Anura,Bufonidae,Anaxyrus speciosus,Texas Toad,2021-02-26,Historical,This species has a historic presence and was last observed around 1975,https://www.depts.ttu.edu/nsrl/publications/downloads/OP274.pdf,NA,Bufo speciosus,Not In Park,False Report,NA,Native,G5,TX: S5,LC
LAMR,Lake Meredith National Recreation Area,SOPN,SC,TX,773532,Anura,Bufonidae,Anaxyrus woodhousii,Woodhouse's Toad,2021-02-26,Present,NA,https://www.depts.ttu.edu/nsrl/publications/downloads/OP274.pdf,NA,"Bufo woodhousii, Bufo woodhousii woodhousii",Present,NA,Common,Native,G5,TX: SNR,LC
LAMR,Lake Meredith National Recreation Area,SOPN,SC,TX,775080,Anura,Ranidae,Lithobates blairi,Plains Leopard Frog,2021-02-26,Present,NA,https://www.depts.ttu.edu/nsrl/publications/downloads/OP274.pdf,NA,Rana blairi,Present,NA,Uncommon,Native,G5,TX: S5,LC
LAMR,Lake Meredith National Recreation Area,SOPN,SC,TX,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2021-02-26,Present,NA,https://www.depts.ttu.edu/nsrl/publications/downloads/OP274.pdf,NA,Rana catesbeiana,Present,NA,Uncommon,Native,G5,TX: S5,LC
LAMR,Lake Meredith National Recreation Area,SOPN,SC,TX,173529,Anura,Hylidae,Pseudacris clarkii,Spotted Chorus Frog,2021-02-26,Adjacent,Species has been observed a few kilometers away from the park unit during wet years,https://www.depts.ttu.edu/nsrl/publications/downloads/OP274.pdf,NA,NA,Unconfirmed,NA,NA,Native,G5,TX: S5,LC
LAMR,Lake Meredith National Recreation Area,SOPN,SC,TX,173429,Anura,Scaphiopodidae,Scaphiopus couchii,Couch's Spadefoot,2021-02-26,Present,NA,https://www.depts.ttu.edu/nsrl/publications/downloads/OP274.pdf,NA,NA,Present,NA,Common,Native,G5,TX: S5,LC
LAMR,Lake Meredith National Recreation Area,SOPN,SC,TX,206989,Anura,Scaphiopodidae,Spea bombifrons,Plains Spadefoot,2021-02-26,Present,NA,https://www.depts.ttu.edu/nsrl/publications/downloads/OP274.pdf,NA,NA,Present,NA,Uncommon,Native,G5,TX: S5,LC
LAMR,Lake Meredith National Recreation Area,SOPN,SC,TX,206993,Anura,Scaphiopodidae,Spea multiplicata,Mexican Spadefoot,2021-02-26,Adjacent,Species observed a few kilometers away,https://www.depts.ttu.edu/nsrl/publications/downloads/OP274.pdf,NA,NA,Unconfirmed,NA,NA,Native,G5,TX: S5,LC
LARO,Lake Roosevelt National Recreation Area,UCBN,NW,WA,173601,Caudata,Ambystomatidae,Ambystoma macrodactylum,Long-toed Salamander,2022-01-13,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152177,NA,NA,Present,NA,Common,Native,G5,WA: S5,LC
LARO,Lake Roosevelt National Recreation Area,UCBN,NW,WA,668193,Caudata,Ambystomatidae,Ambystoma mavortium,"Barred Tiger Salamander, Western Tiger Salamander",2022-01-13,Present,Changed from A. tigrinum to A. mavortium to reflect species range,https://irma.nps.gov/DataStore/DownloadFile/152177,NA,NA,Present,NA,Common,Native,G5,WA: S3,LC
LARO,Lake Roosevelt National Recreation Area,UCBN,NW,WA,773513,Anura,Bufonidae,Anaxyrus boreas,"Western Toad, Boreal Toad",2022-01-13,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152177,NA,Bufo boreas,Present,NA,Uncommon,Native,G4,WA: S3,LC
LARO,Lake Roosevelt National Recreation Area,UCBN,NW,WA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-01-13,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152177,NA,Rana catesbeiana,Present,NA,Common,Non-native,G5,Exotic,LC
LARO,Lake Roosevelt National Recreation Area,UCBN,NW,WA,207313,Anura,Hylidae,Pseudacris regilla,"Pacific Treefrog, Northern Pacific Treefrog, Pacific Chorus Frog",2022-01-13,Present,"Not confirmed in park; disputed as P. sierra, but keeping it as P. regilla based on AmphibiaWeb 2023.",https://irma.nps.gov/DataStore/DownloadFile/152177,NA,"Hyla regilla, Pseudacris sierra",Present,NA,Common,Native,G5,WA: S5,LC
LARO,Lake Roosevelt National Recreation Area,UCBN,NW,WA,173458,Anura,Ranidae,Rana pretiosa,Oregon Spotted Frog,2022-01-13,Historical,This species has been extirpated from this park unit,https://irma.nps.gov/DataStore/DownloadFile/152177,NA,NA,Not In Park,Historical,NA,Native,G2,WA: S1,VU
LARO,Lake Roosevelt National Recreation Area,UCBN,NW,WA,206991,Anura,Scaphiopodidae,Spea intermontana,Great Basin Spadefoot,2022-01-13,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152177,NA,Scaphiopus intermontanus,Present,NA,Rare,Native,G5,WA: S5,LC
LAVO,Lassen Volcanic National Park,KLMN,SW,CA,173601,Caudata,Ambystomatidae,Ambystoma macrodactylum,Long-toed Salamander,2022-01-07,Present,NA,http://npshistory.com/publications/lavo/sm-vert-inv-2006.pdf,NA,Ambystoma macrodactylum sigillatum,Present,NA,Uncommon,Native,G5,CA: SNR,LC
LAVO,Lassen Volcanic National Park,KLMN,SW,CA,773513,Anura,Bufonidae,Anaxyrus boreas,"Western Toad, Boreal Toad",2022-01-07,Present,NA,http://npshistory.com/publications/lavo/sm-vert-inv-2006.pdf,NA,Bufo boreas,Present,NA,Common,Native,G4,CA: SNR,LC
LAVO,Lassen Volcanic National Park,KLMN,SW,CA,173732,Caudata,Plethodontidae,Ensatina eschscholtzii,Ensatina,2022-01-07,Present,NA,http://npshistory.com/publications/lavo/sm-vert-inv-2006.pdf,NA,Ensatina eschscholtzii platensis,Probably Present,NA,NA,Native,G5,CA: SNR,LC
LAVO,Lassen Volcanic National Park,KLMN,SW,CA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-01-07,Adjacent,NA,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=65979,NA,Rana catesbeiana,Unconfirmed,NA,NA,Non-native,G5,Exotic,LC
LAVO,Lassen Volcanic National Park,KLMN,SW,CA,207313,Anura,Hylidae,Pseudacris regilla,"Pacific Treefrog, Northern Pacific Treefrog, Pacific Chorus Frog",2022-01-07,Present,NA,http://npshistory.com/publications/lavo/sm-vert-inv-2006.pdf,NA,Hyla regilla,Present,NA,Abundant,Native,G5,CA: SNR,LC
LAVO,Lassen Volcanic National Park,KLMN,SW,CA,173449,Anura,Ranidae,Rana boylii,Foothill Yellow-legged Frog,2022-01-07,Adjacent,NA,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=25646,NA,NA,Unconfirmed,NA,NA,Native,G3,CA: S3,NT
LAVO,Lassen Volcanic National Park,KLMN,SW,CA,173450,Anura,Ranidae,Rana cascadae,Cascades Frog,2022-01-07,Present,this species is approaching extirpation at this park unit,https://www.fs.fed.us/psw/publications/4251/psw_2007_pope001.pdf,NA,Rana aurora cascadae,Present,NA,Rare,Native,G3,CA: S3,LC
LAVO,Lassen Volcanic National Park,KLMN,SW,CA,173620,Caudata,Salamandridae,Taricha granulosa,Rough-skinned Newt,2022-01-07,Adjacent,NA,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=27826,NA,NA,Present,NA,Rare,Native,G5,CA: SNR,LC
LEWI,Lewis and Clark National Historical Park,NCCN,NW,WA,173597,Caudata,Ambystomatidae,Ambystoma gracile,Northwestern Salamander,2022-03-03,Present,NA,https://irma.nps.gov/DataStore/Reference/Profile/2221308,NA,NA,Present,NA,Unknown,Native,G5,OR: S5; WA: S5,LC
LEWI,Lewis and Clark National Historical Park,NCCN,NW,WA,173742,Caudata,Ambystomatidae,Dicamptodon copei,Cope's Giant Salamander,2022-03-03,Present,NA,https://irma.nps.gov/DataStore/Reference/Profile/2221308,NA,NA,Present,NA,Unknown,Native,G3,OR: S2; WA: S3S4,LC
LEWI,Lewis and Clark National Historical Park,NCCN,NW,WA,550242,Caudata,Ambystomatidae,Dicamptodon tenebrosus,"Coastal Giant Salamander, Pacific Giant Salamander",2022-03-03,Present,NA,https://irma.nps.gov/DataStore/Reference/Profile/2221308,NA,NA,Present,NA,Common,Native,G5,OR: S4; WA: S5,LC
LEWI,Lewis and Clark National Historical Park,NCCN,NW,WA,173732,Caudata,Plethodontidae,Ensatina eschscholtzii,Ensatina,2022-03-03,Present,"This record likely corresponds to ""ENES"" on park published csv records",https://irma.nps.gov/DataStore/Reference/Profile/2221308,NA,NA,Present,NA,Unknown,Native,G5,OR: S5; WA: S5,LC
LEWI,Lewis and Clark National Historical Park,NCCN,NW,WA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-03-03,Present,NA,https://irma.nps.gov/DataStore/Reference/Profile/2221308,NA,Rana catesbeiana,Present,NA,Unknown,Non-native,G5,Exotic,LC
LEWI,Lewis and Clark National Historical Park,NCCN,NW,WA,173654,Caudata,Plethodontidae,Plethodon dunni,Dunn's Salamander,2022-03-03,Present,"This record likely corresponds to ""PLDU"" on park published csv records",https://irma.nps.gov/DataStore/Reference/Profile/2221308,NA,NA,Present,NA,Unknown,Native,G4,OR: S4; WA: S3,LC
LEWI,Lewis and Clark National Historical Park,NCCN,NW,WA,173672,Caudata,Plethodontidae,Plethodon vehiculum,Western Red-backed Salamander,2022-03-03,Present,"This record likely corresponds to ""PLEV"" on park published csv records",https://irma.nps.gov/DataStore/Reference/Profile/2221308,NA,NA,Present,NA,Unknown,Native,G5,OR: S5; WA: S5,LC
LEWI,Lewis and Clark National Historical Park,NCCN,NW,WA,207313,Anura,Hylidae,Pseudacris regilla,"Pacific Treefrog, Northern Pacific Treefrog, Pacific Chorus Frog",2022-03-03,Present,NA,https://irma.nps.gov/DataStore/Reference/Profile/2221308,NA,NA,Present,NA,Unknown,Native,G5,OR: S5; WA: S5,LC
